Ground Truth ToA: 58.693233489990234, Coarse ToA: 56.93443298339844, Fine ToA: 74.03768157958984
Ground Truth ToA: 79.07561492919922, Coarse ToA: 77.9931869506836, Fine ToA: 77.19182586669922
Ground Truth ToA: 56.86115646362305, Coarse ToA: 60.28303909301758, Fine ToA: 57.739845275878906
Ground Truth ToA: 107.08946990966797, Coarse ToA: 104.23966979980469, Fine ToA: 107.15129852294922
Ground Truth ToA: 144.58924865722656, Coarse ToA: 143.3124542236328, Fine ToA: 143.37513732910156
Ground Truth ToA: 97.56704711914062, Coarse ToA: 97.25173950195312, Fine ToA: 97.90656280517578
Ground Truth ToA: 125.25836944580078, Coarse ToA: 124.92420959472656, Fine ToA: 126.3366928100586
Ground Truth ToA: 58.58863830566406, Coarse ToA: 54.97271728515625, Fine ToA: 55.57163619995117
Ground Truth ToA: 53.64094161987305, Coarse ToA: 52.48481750488281, Fine ToA: 112.2173080444336
Ground Truth ToA: 99.48641967773438, Coarse ToA: 99.06659698486328, Fine ToA: 98.3979721069336
Ground Truth ToA: 117.38761901855469, Coarse ToA: 115.32803344726562, Fine ToA: 116.1041030883789
Ground Truth ToA: 75.68946075439453, Coarse ToA: 74.01859283447266, Fine ToA: 74.32424926757812
Ground Truth ToA: 142.41575622558594, Coarse ToA: 142.92494201660156, Fine ToA: 143.1239471435547
Ground Truth ToA: 117.78439331054688, Coarse ToA: 120.14826202392578, Fine ToA: 119.484619140625
Ground Truth ToA: 140.06915283203125, Coarse ToA: 140.56141662597656, Fine ToA: 140.21987915039062
Ground Truth ToA: 96.83418273925781, Coarse ToA: 97.66503143310547, Fine ToA: 97.9085464477539
Ground Truth ToA: 90.0452651977539, Coarse ToA: 87.3709716796875, Fine ToA: 89.571533203125
Ground Truth ToA: 112.66146087646484, Coarse ToA: 107.92903900146484, Fine ToA: 108.06620788574219
Ground Truth ToA: 80.00772094726562, Coarse ToA: 79.23057556152344, Fine ToA: 80.43439483642578
Ground Truth ToA: 59.379066467285156, Coarse ToA: 59.07225036621094, Fine ToA: 59.10563659667969
Ground Truth ToA: 120.92034912109375, Coarse ToA: 120.92109680175781, Fine ToA: 116.97335052490234
Ground Truth ToA: 61.04703140258789, Coarse ToA: 63.638973236083984, Fine ToA: 63.2310791015625
Ground Truth ToA: 56.51015853881836, Coarse ToA: 55.081180572509766, Fine ToA: 54.794586181640625
Ground Truth ToA: 76.07099151611328, Coarse ToA: 73.24967956542969, Fine ToA: 71.73992919921875
Ground Truth ToA: 69.77699279785156, Coarse ToA: 68.12791442871094, Fine ToA: 68.61827850341797
Ground Truth ToA: 142.63299560546875, Coarse ToA: 134.06578063964844, Fine ToA: 113.46562194824219
Ground Truth ToA: 98.16082763671875, Coarse ToA: 96.24231719970703, Fine ToA: 96.43637084960938
Ground Truth ToA: 134.61859130859375, Coarse ToA: 133.1968536376953, Fine ToA: 132.95654296875
Ground Truth ToA: 84.29839324951172, Coarse ToA: 82.7073745727539, Fine ToA: 83.15512084960938
Ground Truth ToA: 71.53086853027344, Coarse ToA: 68.09297180175781, Fine ToA: 67.72615814208984
Ground Truth ToA: 123.59642028808594, Coarse ToA: 124.14942169189453, Fine ToA: 123.968505859375
Ground Truth ToA: 106.98246002197266, Coarse ToA: 110.89226531982422, Fine ToA: 111.62805938720703
Ground Truth ToA: 118.31571960449219, Coarse ToA: 116.3741683959961, Fine ToA: 116.5013198852539
Ground Truth ToA: 122.27481079101562, Coarse ToA: 120.50938415527344, Fine ToA: 120.81721496582031
Ground Truth ToA: 102.0224380493164, Coarse ToA: 100.67799377441406, Fine ToA: 99.66838836669922
Ground Truth ToA: 100.46884155273438, Coarse ToA: 102.94571685791016, Fine ToA: 103.9306640625
Ground Truth ToA: 106.81673431396484, Coarse ToA: 109.48238372802734, Fine ToA: 109.81787109375
Ground Truth ToA: 90.79649353027344, Coarse ToA: 89.00658416748047, Fine ToA: 89.604736328125
Ground Truth ToA: 124.25806427001953, Coarse ToA: 123.27222442626953, Fine ToA: 122.91768646240234
Ground Truth ToA: 52.371978759765625, Coarse ToA: 55.1495475769043, Fine ToA: 55.775936126708984
Ground Truth ToA: 87.17076110839844, Coarse ToA: 86.35762786865234, Fine ToA: 86.23141479492188
Ground Truth ToA: 83.84850311279297, Coarse ToA: 79.88842010498047, Fine ToA: 77.75263214111328
Ground Truth ToA: 58.66123580932617, Coarse ToA: 57.0849494934082, Fine ToA: 57.14514923095703
Ground Truth ToA: 51.61917495727539, Coarse ToA: 52.98372268676758, Fine ToA: 52.90993881225586
Ground Truth ToA: 92.39974975585938, Coarse ToA: 90.27732849121094, Fine ToA: 90.47418975830078
Ground Truth ToA: 91.90087890625, Coarse ToA: 92.66024017333984, Fine ToA: 92.72229766845703
Ground Truth ToA: 144.23977661132812, Coarse ToA: 145.6659393310547, Fine ToA: 145.31150817871094
Ground Truth ToA: 90.78916931152344, Coarse ToA: 87.66900634765625, Fine ToA: 88.08550262451172
Ground Truth ToA: 55.69611358642578, Coarse ToA: 64.2510986328125, Fine ToA: 56.586891174316406
Ground Truth ToA: 133.9022216796875, Coarse ToA: 137.31002807617188, Fine ToA: 136.47230529785156
Ground Truth ToA: 103.3433609008789, Coarse ToA: 107.09859466552734, Fine ToA: 107.15760040283203
Ground Truth ToA: 51.88429260253906, Coarse ToA: 58.267398834228516, Fine ToA: 57.25040817260742
Ground Truth ToA: 118.89374542236328, Coarse ToA: 119.32337188720703, Fine ToA: 118.80585479736328
Ground Truth ToA: 84.35830688476562, Coarse ToA: 84.10587310791016, Fine ToA: 84.72460174560547
Ground Truth ToA: 146.7058563232422, Coarse ToA: 145.3328857421875, Fine ToA: 145.840087890625
Ground Truth ToA: 141.84173583984375, Coarse ToA: 139.05508422851562, Fine ToA: 143.22901916503906
Ground Truth ToA: 124.23249053955078, Coarse ToA: 120.5583267211914, Fine ToA: 120.63965606689453
Ground Truth ToA: 95.266845703125, Coarse ToA: 93.51958465576172, Fine ToA: 94.828369140625
Ground Truth ToA: 122.77935028076172, Coarse ToA: 118.09546661376953, Fine ToA: 118.46383666992188
Ground Truth ToA: 103.5965576171875, Coarse ToA: 108.29702758789062, Fine ToA: 104.38552856445312
Ground Truth ToA: 97.9169692993164, Coarse ToA: 97.4802474975586, Fine ToA: 116.97759246826172
Ground Truth ToA: 120.30290222167969, Coarse ToA: 120.99797821044922, Fine ToA: 121.52879333496094
Ground Truth ToA: 59.518611907958984, Coarse ToA: 62.2708625793457, Fine ToA: 62.64112091064453
Ground Truth ToA: 90.09437561035156, Coarse ToA: 87.12373352050781, Fine ToA: 86.88809204101562
Ground Truth ToA: 111.85321044921875, Coarse ToA: 107.82682037353516, Fine ToA: 108.28327178955078
Ground Truth ToA: 146.38742065429688, Coarse ToA: 146.67539978027344, Fine ToA: 87.670654296875
Ground Truth ToA: 69.8921127319336, Coarse ToA: 63.77579116821289, Fine ToA: 71.06192016601562
Ground Truth ToA: 50.23226547241211, Coarse ToA: 52.89496994018555, Fine ToA: 53.73867416381836
Ground Truth ToA: 109.37928771972656, Coarse ToA: 106.8182373046875, Fine ToA: 104.46247863769531
Ground Truth ToA: 133.59230041503906, Coarse ToA: 126.72257232666016, Fine ToA: 129.44134521484375
Ground Truth ToA: 132.77566528320312, Coarse ToA: 134.75697326660156, Fine ToA: 133.64859008789062
Ground Truth ToA: 64.29728698730469, Coarse ToA: 65.87242126464844, Fine ToA: 67.49893188476562
Ground Truth ToA: 52.26634216308594, Coarse ToA: 53.5713996887207, Fine ToA: 53.137657165527344
Ground Truth ToA: 109.87802124023438, Coarse ToA: 107.39308166503906, Fine ToA: 113.47735595703125
Ground Truth ToA: 72.92107391357422, Coarse ToA: 71.85955047607422, Fine ToA: 72.4687271118164
Ground Truth ToA: 115.28857421875, Coarse ToA: 123.0628433227539, Fine ToA: 122.723388671875
Ground Truth ToA: 101.54161071777344, Coarse ToA: 99.42407989501953, Fine ToA: 98.62437438964844
Ground Truth ToA: 73.08338928222656, Coarse ToA: 84.10956573486328, Fine ToA: 74.59750366210938
Ground Truth ToA: 79.43858337402344, Coarse ToA: 78.59550476074219, Fine ToA: 80.0649642944336
Ground Truth ToA: 85.2664566040039, Coarse ToA: 85.20521545410156, Fine ToA: 85.9168472290039
Ground Truth ToA: 59.022804260253906, Coarse ToA: 59.539581298828125, Fine ToA: 59.676395416259766
Ground Truth ToA: 94.7413101196289, Coarse ToA: 91.81673431396484, Fine ToA: 93.16258239746094
Ground Truth ToA: 61.94832992553711, Coarse ToA: 62.17129135131836, Fine ToA: 62.51456832885742
Ground Truth ToA: 140.8344268798828, Coarse ToA: 139.917724609375, Fine ToA: 140.0023651123047
Ground Truth ToA: 140.6987762451172, Coarse ToA: 139.7982940673828, Fine ToA: 140.02955627441406
Ground Truth ToA: 50.1578254699707, Coarse ToA: 55.77570343017578, Fine ToA: 55.546058654785156
Ground Truth ToA: 51.1170539855957, Coarse ToA: 50.956504821777344, Fine ToA: 50.90522384643555
Ground Truth ToA: 54.212337493896484, Coarse ToA: 56.695735931396484, Fine ToA: 56.565242767333984
Ground Truth ToA: 85.48666381835938, Coarse ToA: 86.82066345214844, Fine ToA: 85.08218383789062
Ground Truth ToA: 92.74861145019531, Coarse ToA: 89.92025756835938, Fine ToA: 90.4503173828125
Ground Truth ToA: 149.1171875, Coarse ToA: 145.50039672851562, Fine ToA: 123.3293228149414
Ground Truth ToA: 105.71669006347656, Coarse ToA: 104.00748443603516, Fine ToA: 103.87889099121094
Ground Truth ToA: 92.19316101074219, Coarse ToA: 90.33043670654297, Fine ToA: 89.9369125366211
Ground Truth ToA: 79.10572814941406, Coarse ToA: 82.11846923828125, Fine ToA: 82.38865661621094
Ground Truth ToA: 61.97130584716797, Coarse ToA: 73.89883422851562, Fine ToA: 73.93257141113281
Ground Truth ToA: 64.12198638916016, Coarse ToA: 61.23909378051758, Fine ToA: 65.14682006835938
Ground Truth ToA: 116.403564453125, Coarse ToA: 116.03217315673828, Fine ToA: 127.47684478759766
Ground Truth ToA: 114.15216827392578, Coarse ToA: 112.01581573486328, Fine ToA: 112.4891586303711
Ground Truth ToA: 131.68756103515625, Coarse ToA: 129.81796264648438, Fine ToA: 61.4807243347168
Ground Truth ToA: 148.72654724121094, Coarse ToA: 146.0782928466797, Fine ToA: 145.0626983642578
Ground Truth ToA: 56.08170700073242, Coarse ToA: 58.97652816772461, Fine ToA: 53.727020263671875
Ground Truth ToA: 106.30511474609375, Coarse ToA: 103.77840423583984, Fine ToA: 105.2422866821289
Ground Truth ToA: 138.552001953125, Coarse ToA: 139.5208282470703, Fine ToA: 139.3401641845703
Ground Truth ToA: 84.21969604492188, Coarse ToA: 83.65194702148438, Fine ToA: 83.4712905883789
Ground Truth ToA: 81.9104995727539, Coarse ToA: 79.14813232421875, Fine ToA: 79.05245208740234
Ground Truth ToA: 138.79344177246094, Coarse ToA: 137.157470703125, Fine ToA: 136.91673278808594
Ground Truth ToA: 89.0660400390625, Coarse ToA: 95.24537658691406, Fine ToA: 93.88771057128906
Ground Truth ToA: 81.96758270263672, Coarse ToA: 78.8501968383789, Fine ToA: 79.98918914794922
Ground Truth ToA: 93.61582946777344, Coarse ToA: 91.54470825195312, Fine ToA: 91.28982543945312
Ground Truth ToA: 120.74185180664062, Coarse ToA: 121.0153579711914, Fine ToA: 120.9522933959961
Ground Truth ToA: 111.78064727783203, Coarse ToA: 110.21843719482422, Fine ToA: 111.67430877685547
Ground Truth ToA: 71.83944702148438, Coarse ToA: 71.42427062988281, Fine ToA: 72.0032958984375
Ground Truth ToA: 93.64676666259766, Coarse ToA: 89.34392547607422, Fine ToA: 90.81954956054688
Ground Truth ToA: 78.81085205078125, Coarse ToA: 76.17317199707031, Fine ToA: 76.4913558959961
Ground Truth ToA: 145.6155548095703, Coarse ToA: 145.3308563232422, Fine ToA: 145.50941467285156
Ground Truth ToA: 53.67229461669922, Coarse ToA: 54.50955581665039, Fine ToA: 55.258663177490234
Ground Truth ToA: 105.66165161132812, Coarse ToA: 107.28707885742188, Fine ToA: 107.98674774169922
Ground Truth ToA: 60.260982513427734, Coarse ToA: 64.4903335571289, Fine ToA: 61.63210678100586
Ground Truth ToA: 140.43865966796875, Coarse ToA: 138.52577209472656, Fine ToA: 138.15542602539062
Ground Truth ToA: 135.6057891845703, Coarse ToA: 132.34767150878906, Fine ToA: 132.3853302001953
Ground Truth ToA: 57.997291564941406, Coarse ToA: 56.79433059692383, Fine ToA: 142.16412353515625
Ground Truth ToA: 67.74716186523438, Coarse ToA: 67.73683166503906, Fine ToA: 69.72576141357422
Ground Truth ToA: 117.41668701171875, Coarse ToA: 120.69952392578125, Fine ToA: 121.21708679199219
Ground Truth ToA: 56.568336486816406, Coarse ToA: 56.77693557739258, Fine ToA: 69.11724090576172
Ground Truth ToA: 99.87034606933594, Coarse ToA: 95.0163345336914, Fine ToA: 94.23213958740234
Ground Truth ToA: 65.21609497070312, Coarse ToA: 63.28886795043945, Fine ToA: 61.1963996887207
Ground Truth ToA: 68.74788665771484, Coarse ToA: 67.256103515625, Fine ToA: 66.7624740600586
Ground Truth ToA: 72.55733489990234, Coarse ToA: 71.60856628417969, Fine ToA: 71.0711898803711
Ground Truth ToA: 83.07711029052734, Coarse ToA: 86.47819519042969, Fine ToA: 86.29049682617188
Ground Truth ToA: 58.28585433959961, Coarse ToA: 55.60423278808594, Fine ToA: 55.044918060302734
Ground Truth ToA: 125.6308822631836, Coarse ToA: 126.10791778564453, Fine ToA: 126.07266998291016
Ground Truth ToA: 53.50701904296875, Coarse ToA: 52.71895980834961, Fine ToA: 53.09028625488281
Ground Truth ToA: 125.5422134399414, Coarse ToA: 123.43640899658203, Fine ToA: 123.55571746826172
Ground Truth ToA: 84.04106903076172, Coarse ToA: 95.1765365600586, Fine ToA: 81.60687255859375
Ground Truth ToA: 116.57148742675781, Coarse ToA: 113.12689971923828, Fine ToA: 113.67044067382812
Ground Truth ToA: 89.02237701416016, Coarse ToA: 88.0599594116211, Fine ToA: 88.33065032958984
Ground Truth ToA: 51.91803741455078, Coarse ToA: 50.730594635009766, Fine ToA: 50.616233825683594
Ground Truth ToA: 75.77601623535156, Coarse ToA: 71.23343658447266, Fine ToA: 73.0600814819336
Ground Truth ToA: 133.49868774414062, Coarse ToA: 127.18343353271484, Fine ToA: 128.17018127441406
Ground Truth ToA: 93.72969818115234, Coarse ToA: 92.17223358154297, Fine ToA: 91.90092468261719
Ground Truth ToA: 120.03012084960938, Coarse ToA: 120.42958068847656, Fine ToA: 136.34030151367188
Ground Truth ToA: 105.36563110351562, Coarse ToA: 102.73975372314453, Fine ToA: 101.3874740600586
Ground Truth ToA: 81.7967300415039, Coarse ToA: 96.34139251708984, Fine ToA: 86.98748779296875
Ground Truth ToA: 66.87881469726562, Coarse ToA: 68.95922088623047, Fine ToA: 69.15145874023438
Ground Truth ToA: 80.04283142089844, Coarse ToA: 79.5000991821289, Fine ToA: 78.12335968017578
Ground Truth ToA: 59.13264465332031, Coarse ToA: 59.14891815185547, Fine ToA: 59.08052062988281
Ground Truth ToA: 113.79314422607422, Coarse ToA: 110.97584533691406, Fine ToA: 111.5946273803711
Ground Truth ToA: 86.60462951660156, Coarse ToA: 85.2079086303711, Fine ToA: 75.47313690185547
Ground Truth ToA: 96.18863677978516, Coarse ToA: 96.21521759033203, Fine ToA: 94.85311889648438
Ground Truth ToA: 138.40626525878906, Coarse ToA: 137.5897674560547, Fine ToA: 136.55087280273438
Ground Truth ToA: 121.99917602539062, Coarse ToA: 121.665771484375, Fine ToA: 121.48492431640625
Ground Truth ToA: 134.44961547851562, Coarse ToA: 133.2118682861328, Fine ToA: 133.7613067626953
Ground Truth ToA: 68.34540557861328, Coarse ToA: 71.03898620605469, Fine ToA: 70.80921936035156
Ground Truth ToA: 51.50643539428711, Coarse ToA: 51.87610626220703, Fine ToA: 51.7589225769043
Ground Truth ToA: 54.539947509765625, Coarse ToA: 61.92729949951172, Fine ToA: 61.983062744140625
Ground Truth ToA: 67.56829833984375, Coarse ToA: 66.84408569335938, Fine ToA: 66.03630065917969
Ground Truth ToA: 65.70964813232422, Coarse ToA: 71.97331237792969, Fine ToA: 72.08712005615234
Ground Truth ToA: 93.88288879394531, Coarse ToA: 90.31079864501953, Fine ToA: 89.89987182617188
Ground Truth ToA: 126.47879791259766, Coarse ToA: 122.5728988647461, Fine ToA: 122.80066680908203
Ground Truth ToA: 86.60140991210938, Coarse ToA: 92.10308837890625, Fine ToA: 117.33818817138672
Ground Truth ToA: 128.8893585205078, Coarse ToA: 128.1145782470703, Fine ToA: 127.60388946533203
Ground Truth ToA: 105.2610092163086, Coarse ToA: 98.99876403808594, Fine ToA: 104.92301940917969
Ground Truth ToA: 105.12676239013672, Coarse ToA: 108.02132415771484, Fine ToA: 107.84040069580078
Ground Truth ToA: 139.4561004638672, Coarse ToA: 139.9316864013672, Fine ToA: 139.89015197753906
Ground Truth ToA: 77.63435363769531, Coarse ToA: 76.0390396118164, Fine ToA: 76.17655181884766
Ground Truth ToA: 104.50210571289062, Coarse ToA: 101.2999038696289, Fine ToA: 104.64344024658203
Ground Truth ToA: 124.95135498046875, Coarse ToA: 123.48168182373047, Fine ToA: 124.4758529663086
Ground Truth ToA: 64.25943756103516, Coarse ToA: 64.47164916992188, Fine ToA: 64.54825592041016
Ground Truth ToA: 72.31965637207031, Coarse ToA: 76.48651123046875, Fine ToA: 75.74424743652344
Ground Truth ToA: 89.04879760742188, Coarse ToA: 91.56818389892578, Fine ToA: 92.33382415771484
Ground Truth ToA: 143.11294555664062, Coarse ToA: 141.40296936035156, Fine ToA: 139.87026977539062
Ground Truth ToA: 82.4097900390625, Coarse ToA: 84.98051452636719, Fine ToA: 85.49419403076172
Ground Truth ToA: 102.10572814941406, Coarse ToA: 102.20118713378906, Fine ToA: 101.8628921508789
Ground Truth ToA: 130.61703491210938, Coarse ToA: 130.5582733154297, Fine ToA: 130.8904571533203
Ground Truth ToA: 82.98685455322266, Coarse ToA: 84.28523254394531, Fine ToA: 83.9886703491211
Ground Truth ToA: 142.4551544189453, Coarse ToA: 144.90476989746094, Fine ToA: 142.75917053222656
Ground Truth ToA: 124.07467651367188, Coarse ToA: 123.98938751220703, Fine ToA: 123.11724090576172
Ground Truth ToA: 102.51957702636719, Coarse ToA: 99.78300476074219, Fine ToA: 101.53641510009766
Ground Truth ToA: 73.33855438232422, Coarse ToA: 70.48700714111328, Fine ToA: 106.93316650390625
Ground Truth ToA: 119.35063171386719, Coarse ToA: 113.39434051513672, Fine ToA: 112.69384765625
Ground Truth ToA: 127.24774169921875, Coarse ToA: 131.3705596923828, Fine ToA: 130.39588928222656
Ground Truth ToA: 126.46598815917969, Coarse ToA: 121.73538208007812, Fine ToA: 121.47284698486328
Ground Truth ToA: 82.65380859375, Coarse ToA: 80.56488037109375, Fine ToA: 81.12052154541016
Ground Truth ToA: 53.289608001708984, Coarse ToA: 54.589393615722656, Fine ToA: 54.40856170654297
Ground Truth ToA: 108.6967544555664, Coarse ToA: 105.58244323730469, Fine ToA: 105.96365356445312
Ground Truth ToA: 61.09532928466797, Coarse ToA: 57.43087387084961, Fine ToA: 57.506629943847656
Ground Truth ToA: 98.7721939086914, Coarse ToA: 100.86257934570312, Fine ToA: 98.4625473022461
Ground Truth ToA: 130.9727020263672, Coarse ToA: 130.03590393066406, Fine ToA: 129.91123962402344
Ground Truth ToA: 137.82957458496094, Coarse ToA: 134.68585205078125, Fine ToA: 134.59156799316406
Ground Truth ToA: 119.27214050292969, Coarse ToA: 118.9847412109375, Fine ToA: 118.62786102294922
Ground Truth ToA: 121.68054962158203, Coarse ToA: 120.83674621582031, Fine ToA: 121.44977569580078
Ground Truth ToA: 131.28424072265625, Coarse ToA: 129.67730712890625, Fine ToA: 130.3611602783203
Ground Truth ToA: 93.24628448486328, Coarse ToA: 97.26754760742188, Fine ToA: 97.64666748046875
Ground Truth ToA: 67.39826965332031, Coarse ToA: 66.14485168457031, Fine ToA: 67.20552062988281
Ground Truth ToA: 141.60379028320312, Coarse ToA: 144.74951171875, Fine ToA: 71.65442657470703
Ground Truth ToA: 58.97763442993164, Coarse ToA: 62.51079559326172, Fine ToA: 62.93989562988281
Ground Truth ToA: 92.17430877685547, Coarse ToA: 87.91313171386719, Fine ToA: 89.43807220458984
Ground Truth ToA: 79.89511108398438, Coarse ToA: 77.56178283691406, Fine ToA: 77.28828430175781
Ground Truth ToA: 83.5072250366211, Coarse ToA: 81.43700408935547, Fine ToA: 81.53340911865234
