Ground Truth ToA: 135.73028564453125, Coarse ToA: 137.71424865722656, Fine ToA: 122.51608276367188
Ground Truth ToA: 119.48323822021484, Coarse ToA: 118.60436248779297, Fine ToA: 118.21757507324219
Ground Truth ToA: 123.50422668457031, Coarse ToA: 122.46479034423828, Fine ToA: 122.25777435302734
Ground Truth ToA: 72.52729797363281, Coarse ToA: 70.1574478149414, Fine ToA: 70.51248931884766
Ground Truth ToA: 84.75447082519531, Coarse ToA: 80.91117858886719, Fine ToA: 82.9979019165039
Ground Truth ToA: 84.34172821044922, Coarse ToA: 87.95574951171875, Fine ToA: 88.27766418457031
Ground Truth ToA: 118.84524536132812, Coarse ToA: 119.90483093261719, Fine ToA: 119.70199584960938
Ground Truth ToA: 52.58849334716797, Coarse ToA: 69.05571746826172, Fine ToA: 66.50360870361328
Ground Truth ToA: 140.02749633789062, Coarse ToA: 141.25885009765625, Fine ToA: 141.41558837890625
Ground Truth ToA: 128.5697021484375, Coarse ToA: 125.01847839355469, Fine ToA: 127.88716125488281
Ground Truth ToA: 128.65072631835938, Coarse ToA: 131.84463500976562, Fine ToA: 131.98477172851562
Ground Truth ToA: 66.94652557373047, Coarse ToA: 66.82959747314453, Fine ToA: 66.0305404663086
Ground Truth ToA: 115.84342193603516, Coarse ToA: 116.05884552001953, Fine ToA: 115.39521789550781
Ground Truth ToA: 129.30856323242188, Coarse ToA: 130.70420837402344, Fine ToA: 128.62460327148438
Ground Truth ToA: 124.33977508544922, Coarse ToA: 123.9040756225586, Fine ToA: 123.79337310791016
Ground Truth ToA: 139.62474060058594, Coarse ToA: 133.83567810058594, Fine ToA: 140.498779296875
Ground Truth ToA: 71.41674041748047, Coarse ToA: 68.58285522460938, Fine ToA: 69.03562927246094
Ground Truth ToA: 105.5361557006836, Coarse ToA: 101.36090087890625, Fine ToA: 102.51172637939453
Ground Truth ToA: 144.75466918945312, Coarse ToA: 145.76512145996094, Fine ToA: 145.7210693359375
Ground Truth ToA: 90.11026763916016, Coarse ToA: 90.93411254882812, Fine ToA: 90.3436050415039
Ground Truth ToA: 124.27208709716797, Coarse ToA: 125.71376037597656, Fine ToA: 126.10904693603516
Ground Truth ToA: 107.44495391845703, Coarse ToA: 107.69781494140625, Fine ToA: 108.12664031982422
Ground Truth ToA: 70.16716003417969, Coarse ToA: 75.79224395751953, Fine ToA: 75.6314697265625
Ground Truth ToA: 104.89859771728516, Coarse ToA: 107.37395477294922, Fine ToA: 107.30789947509766
Ground Truth ToA: 80.1042251586914, Coarse ToA: 77.41341400146484, Fine ToA: 78.24749755859375
Ground Truth ToA: 94.6129379272461, Coarse ToA: 90.98625946044922, Fine ToA: 94.83877563476562
Ground Truth ToA: 73.33219909667969, Coarse ToA: 72.3476791381836, Fine ToA: 72.91891479492188
Ground Truth ToA: 70.420166015625, Coarse ToA: 73.86675262451172, Fine ToA: 73.48532104492188
Ground Truth ToA: 121.45262145996094, Coarse ToA: 122.11663055419922, Fine ToA: 120.82286834716797
Ground Truth ToA: 131.53468322753906, Coarse ToA: 133.1237335205078, Fine ToA: 133.7215576171875
Ground Truth ToA: 54.867530822753906, Coarse ToA: 54.312320709228516, Fine ToA: 54.465763092041016
Ground Truth ToA: 103.14543151855469, Coarse ToA: 102.51454162597656, Fine ToA: 102.51703643798828
Ground Truth ToA: 127.52748107910156, Coarse ToA: 127.69940185546875, Fine ToA: 126.78484344482422
Ground Truth ToA: 118.91582489013672, Coarse ToA: 117.69297790527344, Fine ToA: 118.42796325683594
Ground Truth ToA: 63.28655242919922, Coarse ToA: 63.152286529541016, Fine ToA: 64.29830932617188
Ground Truth ToA: 94.04728698730469, Coarse ToA: 92.2752914428711, Fine ToA: 93.30665588378906
Ground Truth ToA: 81.03936004638672, Coarse ToA: 79.1196517944336, Fine ToA: 79.50196075439453
Ground Truth ToA: 112.54511260986328, Coarse ToA: 115.89324951171875, Fine ToA: 110.44415283203125
Ground Truth ToA: 129.41302490234375, Coarse ToA: 127.98271942138672, Fine ToA: 127.77479553222656
Ground Truth ToA: 131.0098419189453, Coarse ToA: 129.9339599609375, Fine ToA: 129.49436950683594
Ground Truth ToA: 122.33039855957031, Coarse ToA: 126.50725555419922, Fine ToA: 126.6778564453125
Ground Truth ToA: 68.51296997070312, Coarse ToA: 66.7354965209961, Fine ToA: 68.4997787475586
Ground Truth ToA: 120.98358154296875, Coarse ToA: 123.03746795654297, Fine ToA: 123.84639739990234
Ground Truth ToA: 111.09493255615234, Coarse ToA: 115.88846588134766, Fine ToA: 112.20508575439453
Ground Truth ToA: 117.32534790039062, Coarse ToA: 115.81066131591797, Fine ToA: 116.51033782958984
Ground Truth ToA: 129.7825164794922, Coarse ToA: 127.59041595458984, Fine ToA: 127.56812286376953
Ground Truth ToA: 62.48345947265625, Coarse ToA: 60.5251579284668, Fine ToA: 60.73455810546875
Ground Truth ToA: 143.51353454589844, Coarse ToA: 137.70848083496094, Fine ToA: 140.33706665039062
Ground Truth ToA: 118.72956085205078, Coarse ToA: 119.5521240234375, Fine ToA: 129.99264526367188
Ground Truth ToA: 74.7139892578125, Coarse ToA: 75.72471618652344, Fine ToA: 75.8983154296875
Ground Truth ToA: 116.10628509521484, Coarse ToA: 118.83184814453125, Fine ToA: 118.30179595947266
Ground Truth ToA: 132.45631408691406, Coarse ToA: 143.1367950439453, Fine ToA: 132.25439453125
Ground Truth ToA: 129.82257080078125, Coarse ToA: 130.28042602539062, Fine ToA: 130.3845672607422
Ground Truth ToA: 110.71717071533203, Coarse ToA: 110.05550384521484, Fine ToA: 110.47918701171875
Ground Truth ToA: 141.5380096435547, Coarse ToA: 140.57801818847656, Fine ToA: 141.95314025878906
Ground Truth ToA: 59.70509338378906, Coarse ToA: 59.10982131958008, Fine ToA: 130.0286407470703
Ground Truth ToA: 82.651611328125, Coarse ToA: 80.37374877929688, Fine ToA: 80.90706634521484
Ground Truth ToA: 128.42816162109375, Coarse ToA: 128.2314910888672, Fine ToA: 128.5924835205078
Ground Truth ToA: 110.22349548339844, Coarse ToA: 109.40486145019531, Fine ToA: 109.49440002441406
Ground Truth ToA: 105.00211334228516, Coarse ToA: 104.14195251464844, Fine ToA: 103.84307861328125
Ground Truth ToA: 89.07213592529297, Coarse ToA: 87.3267822265625, Fine ToA: 85.72222137451172
Ground Truth ToA: 85.57093811035156, Coarse ToA: 84.1120376586914, Fine ToA: 84.50858306884766
Ground Truth ToA: 77.33599853515625, Coarse ToA: 77.41808319091797, Fine ToA: 77.0678482055664
Ground Truth ToA: 137.8274688720703, Coarse ToA: 135.5970001220703, Fine ToA: 135.48895263671875
Ground Truth ToA: 95.73271942138672, Coarse ToA: 94.41045379638672, Fine ToA: 93.54000091552734
Ground Truth ToA: 131.09620666503906, Coarse ToA: 132.09194946289062, Fine ToA: 132.2717742919922
Ground Truth ToA: 135.7538604736328, Coarse ToA: 141.28860473632812, Fine ToA: 141.0045928955078
Ground Truth ToA: 105.55680084228516, Coarse ToA: 101.59773254394531, Fine ToA: 102.68830871582031
Ground Truth ToA: 84.68006134033203, Coarse ToA: 87.0404052734375, Fine ToA: 86.75773620605469
Ground Truth ToA: 141.63868713378906, Coarse ToA: 139.38803100585938, Fine ToA: 139.46456909179688
Ground Truth ToA: 136.11026000976562, Coarse ToA: 134.71768188476562, Fine ToA: 135.2851104736328
Ground Truth ToA: 80.50556182861328, Coarse ToA: 85.3000259399414, Fine ToA: 85.82234954833984
Ground Truth ToA: 102.1968002319336, Coarse ToA: 101.4513168334961, Fine ToA: 101.3930435180664
Ground Truth ToA: 141.73135375976562, Coarse ToA: 144.63311767578125, Fine ToA: 142.31912231445312
Ground Truth ToA: 51.44584655761719, Coarse ToA: 51.30088424682617, Fine ToA: 50.920589447021484
Ground Truth ToA: 58.33576583862305, Coarse ToA: 56.739959716796875, Fine ToA: 56.59632110595703
Ground Truth ToA: 60.850547790527344, Coarse ToA: 61.10580062866211, Fine ToA: 61.54857635498047
Ground Truth ToA: 67.98628997802734, Coarse ToA: 65.5907974243164, Fine ToA: 66.56820678710938
Ground Truth ToA: 71.60546112060547, Coarse ToA: 69.72264099121094, Fine ToA: 69.95270538330078
Ground Truth ToA: 106.97936248779297, Coarse ToA: 107.11846160888672, Fine ToA: 106.97576904296875
Ground Truth ToA: 138.56436157226562, Coarse ToA: 138.61111450195312, Fine ToA: 138.29209899902344
Ground Truth ToA: 68.52936553955078, Coarse ToA: 65.52409362792969, Fine ToA: 66.10128784179688
Ground Truth ToA: 117.27204132080078, Coarse ToA: 115.64069366455078, Fine ToA: 114.00432586669922
Ground Truth ToA: 65.11248016357422, Coarse ToA: 64.3037338256836, Fine ToA: 64.27287292480469
Ground Truth ToA: 122.40791320800781, Coarse ToA: 121.98162841796875, Fine ToA: 122.19070434570312
Ground Truth ToA: 64.81546020507812, Coarse ToA: 63.3066291809082, Fine ToA: 64.1524429321289
Ground Truth ToA: 130.85818481445312, Coarse ToA: 129.46080017089844, Fine ToA: 129.1903076171875
Ground Truth ToA: 56.187652587890625, Coarse ToA: 57.84394454956055, Fine ToA: 56.13391876220703
Ground Truth ToA: 99.63841247558594, Coarse ToA: 106.2751693725586, Fine ToA: 100.85750579833984
Ground Truth ToA: 50.53780746459961, Coarse ToA: 51.7061653137207, Fine ToA: 51.126258850097656
Ground Truth ToA: 127.50658416748047, Coarse ToA: 123.86845397949219, Fine ToA: 127.17164611816406
Ground Truth ToA: 139.02505493164062, Coarse ToA: 138.38665771484375, Fine ToA: 138.20654296875
Ground Truth ToA: 52.515750885009766, Coarse ToA: 52.113914489746094, Fine ToA: 52.5700569152832
Ground Truth ToA: 93.1166763305664, Coarse ToA: 92.8010025024414, Fine ToA: 92.61876678466797
Ground Truth ToA: 70.9254150390625, Coarse ToA: 67.87330627441406, Fine ToA: 68.92512512207031
Ground Truth ToA: 82.66250610351562, Coarse ToA: 82.76264953613281, Fine ToA: 82.67988586425781
Ground Truth ToA: 143.01377868652344, Coarse ToA: 138.3447723388672, Fine ToA: 142.43161010742188
Ground Truth ToA: 122.21870422363281, Coarse ToA: 123.06586456298828, Fine ToA: 124.20114135742188
Ground Truth ToA: 93.24333953857422, Coarse ToA: 93.24468231201172, Fine ToA: 93.09662628173828
Ground Truth ToA: 95.7682113647461, Coarse ToA: 93.40217590332031, Fine ToA: 92.44810485839844
Ground Truth ToA: 103.21719360351562, Coarse ToA: 99.43544006347656, Fine ToA: 100.15586853027344
Ground Truth ToA: 99.69183349609375, Coarse ToA: 96.53572082519531, Fine ToA: 99.04529571533203
Ground Truth ToA: 64.52648162841797, Coarse ToA: 74.09894561767578, Fine ToA: 64.5538101196289
Ground Truth ToA: 141.430908203125, Coarse ToA: 137.10263061523438, Fine ToA: 136.53598022460938
Ground Truth ToA: 119.7193374633789, Coarse ToA: 120.63169860839844, Fine ToA: 120.86061096191406
Ground Truth ToA: 101.9244613647461, Coarse ToA: 110.57148742675781, Fine ToA: 102.76492309570312
Ground Truth ToA: 68.75492858886719, Coarse ToA: 67.0572509765625, Fine ToA: 67.30224609375
Ground Truth ToA: 149.61422729492188, Coarse ToA: 147.23573303222656, Fine ToA: 147.57235717773438
Ground Truth ToA: 127.21951293945312, Coarse ToA: 127.11078643798828, Fine ToA: 127.51541900634766
Ground Truth ToA: 69.36311340332031, Coarse ToA: 68.02788543701172, Fine ToA: 68.46491241455078
Ground Truth ToA: 67.92717742919922, Coarse ToA: 65.65650939941406, Fine ToA: 66.87355041503906
Ground Truth ToA: 126.4659194946289, Coarse ToA: 126.24705505371094, Fine ToA: 125.92689514160156
Ground Truth ToA: 89.90189361572266, Coarse ToA: 90.02867889404297, Fine ToA: 90.14633178710938
Ground Truth ToA: 137.04881286621094, Coarse ToA: 143.16270446777344, Fine ToA: 143.56076049804688
Ground Truth ToA: 62.43483352661133, Coarse ToA: 61.4915885925293, Fine ToA: 61.948734283447266
Ground Truth ToA: 93.07209777832031, Coarse ToA: 90.17069244384766, Fine ToA: 89.24175262451172
Ground Truth ToA: 137.51539611816406, Coarse ToA: 141.2436065673828, Fine ToA: 140.88844299316406
Ground Truth ToA: 102.04364776611328, Coarse ToA: 113.1769027709961, Fine ToA: 107.4141616821289
Ground Truth ToA: 82.01985931396484, Coarse ToA: 80.4542236328125, Fine ToA: 79.2549057006836
Ground Truth ToA: 140.96131896972656, Coarse ToA: 139.7222900390625, Fine ToA: 140.28089904785156
Ground Truth ToA: 59.74039840698242, Coarse ToA: 62.511234283447266, Fine ToA: 62.56119155883789
Ground Truth ToA: 119.35513305664062, Coarse ToA: 117.69204711914062, Fine ToA: 117.93206787109375
Ground Truth ToA: 87.8395767211914, Coarse ToA: 85.60986328125, Fine ToA: 86.96630096435547
Ground Truth ToA: 81.43963623046875, Coarse ToA: 85.76050567626953, Fine ToA: 81.79730224609375
Ground Truth ToA: 141.32473754882812, Coarse ToA: 139.3451385498047, Fine ToA: 139.6652069091797
Ground Truth ToA: 89.77314758300781, Coarse ToA: 89.25653839111328, Fine ToA: 87.28770446777344
Ground Truth ToA: 114.53658294677734, Coarse ToA: 114.66664123535156, Fine ToA: 114.15326690673828
Ground Truth ToA: 67.03485107421875, Coarse ToA: 65.88640594482422, Fine ToA: 68.36727142333984
Ground Truth ToA: 55.99616622924805, Coarse ToA: 56.7917366027832, Fine ToA: 57.71138000488281
Ground Truth ToA: 62.412879943847656, Coarse ToA: 67.6812973022461, Fine ToA: 67.8754653930664
Ground Truth ToA: 72.49072265625, Coarse ToA: 74.61003875732422, Fine ToA: 71.66024780273438
Ground Truth ToA: 93.6067123413086, Coarse ToA: 92.0284194946289, Fine ToA: 92.2029037475586
Ground Truth ToA: 138.51657104492188, Coarse ToA: 138.85317993164062, Fine ToA: 139.19436645507812
Ground Truth ToA: 114.83173370361328, Coarse ToA: 111.75206756591797, Fine ToA: 75.94493103027344
Ground Truth ToA: 130.2227783203125, Coarse ToA: 123.47476196289062, Fine ToA: 130.74281311035156
Ground Truth ToA: 82.71727752685547, Coarse ToA: 83.57440185546875, Fine ToA: 83.55442810058594
Ground Truth ToA: 76.93020629882812, Coarse ToA: 81.24174499511719, Fine ToA: 79.21369934082031
Ground Truth ToA: 95.9284439086914, Coarse ToA: 98.30852508544922, Fine ToA: 99.01616668701172
Ground Truth ToA: 64.00444030761719, Coarse ToA: 62.471519470214844, Fine ToA: 63.06209182739258
Ground Truth ToA: 135.79005432128906, Coarse ToA: 137.37289428710938, Fine ToA: 137.00990295410156
Ground Truth ToA: 69.82183074951172, Coarse ToA: 69.5645523071289, Fine ToA: 69.5138931274414
Ground Truth ToA: 115.8820571899414, Coarse ToA: 113.60856628417969, Fine ToA: 112.73015594482422
Ground Truth ToA: 90.34370422363281, Coarse ToA: 90.81260681152344, Fine ToA: 90.61775970458984
Ground Truth ToA: 138.9234619140625, Coarse ToA: 143.0028533935547, Fine ToA: 134.16831970214844
Ground Truth ToA: 65.95665740966797, Coarse ToA: 66.18329620361328, Fine ToA: 66.36307525634766
Ground Truth ToA: 89.82234191894531, Coarse ToA: 91.33167266845703, Fine ToA: 91.04930877685547
Ground Truth ToA: 122.49517059326172, Coarse ToA: 119.91326141357422, Fine ToA: 121.64735412597656
Ground Truth ToA: 134.27001953125, Coarse ToA: 132.4627227783203, Fine ToA: 133.13682556152344
Ground Truth ToA: 143.81298828125, Coarse ToA: 140.34890747070312, Fine ToA: 140.62155151367188
Ground Truth ToA: 101.45951843261719, Coarse ToA: 101.61675262451172, Fine ToA: 102.12312316894531
Ground Truth ToA: 122.11156463623047, Coarse ToA: 120.25786590576172, Fine ToA: 121.00853729248047
Ground Truth ToA: 95.01856231689453, Coarse ToA: 92.03385925292969, Fine ToA: 92.23554992675781
Ground Truth ToA: 72.77777862548828, Coarse ToA: 71.35443115234375, Fine ToA: 71.10247039794922
Ground Truth ToA: 132.79440307617188, Coarse ToA: 134.93179321289062, Fine ToA: 133.7201690673828
Ground Truth ToA: 98.65451049804688, Coarse ToA: 102.20659637451172, Fine ToA: 98.04463958740234
Ground Truth ToA: 74.5182113647461, Coarse ToA: 76.61601257324219, Fine ToA: 75.98410034179688
Ground Truth ToA: 147.29183959960938, Coarse ToA: 148.2025604248047, Fine ToA: 148.5890655517578
Ground Truth ToA: 139.1934356689453, Coarse ToA: 138.73898315429688, Fine ToA: 139.0004119873047
Ground Truth ToA: 95.52224731445312, Coarse ToA: 99.41707611083984, Fine ToA: 100.27622985839844
Ground Truth ToA: 139.91998291015625, Coarse ToA: 139.23361206054688, Fine ToA: 139.04954528808594
Ground Truth ToA: 142.7637481689453, Coarse ToA: 142.9431610107422, Fine ToA: 143.0100860595703
Ground Truth ToA: 65.24447631835938, Coarse ToA: 66.63764190673828, Fine ToA: 66.0450210571289
Ground Truth ToA: 81.39131927490234, Coarse ToA: 78.66210174560547, Fine ToA: 78.17945098876953
Ground Truth ToA: 82.1408920288086, Coarse ToA: 80.25263214111328, Fine ToA: 80.41502380371094
Ground Truth ToA: 134.68478393554688, Coarse ToA: 136.06475830078125, Fine ToA: 136.009033203125
Ground Truth ToA: 69.53091430664062, Coarse ToA: 72.77352142333984, Fine ToA: 72.81267547607422
Ground Truth ToA: 93.06497955322266, Coarse ToA: 93.80268859863281, Fine ToA: 94.35277557373047
Ground Truth ToA: 57.20398712158203, Coarse ToA: 57.230403900146484, Fine ToA: 57.74509811401367
Ground Truth ToA: 67.37471008300781, Coarse ToA: 72.06727600097656, Fine ToA: 67.82875061035156
Ground Truth ToA: 123.66014862060547, Coarse ToA: 121.7241439819336, Fine ToA: 121.76097869873047
Ground Truth ToA: 104.70797729492188, Coarse ToA: 106.97347259521484, Fine ToA: 106.48616790771484
Ground Truth ToA: 53.4180793762207, Coarse ToA: 55.57037353515625, Fine ToA: 54.70861053466797
Ground Truth ToA: 113.57322692871094, Coarse ToA: 118.7911605834961, Fine ToA: 118.81304931640625
Ground Truth ToA: 109.2014389038086, Coarse ToA: 110.09305572509766, Fine ToA: 110.0330581665039
Ground Truth ToA: 82.26031494140625, Coarse ToA: 85.43985748291016, Fine ToA: 85.6579360961914
Ground Truth ToA: 91.46687316894531, Coarse ToA: 90.95600128173828, Fine ToA: 91.07695007324219
Ground Truth ToA: 82.32996368408203, Coarse ToA: 86.3418197631836, Fine ToA: 83.11717987060547
Ground Truth ToA: 122.43106842041016, Coarse ToA: 125.53140258789062, Fine ToA: 123.69566345214844
Ground Truth ToA: 54.92833709716797, Coarse ToA: 55.6428108215332, Fine ToA: 55.82280731201172
Ground Truth ToA: 98.564208984375, Coarse ToA: 98.4963150024414, Fine ToA: 100.24181365966797
Ground Truth ToA: 121.05980682373047, Coarse ToA: 119.822998046875, Fine ToA: 119.43023681640625
Ground Truth ToA: 90.3117446899414, Coarse ToA: 89.18639373779297, Fine ToA: 90.25281524658203
Ground Truth ToA: 103.5401840209961, Coarse ToA: 102.40518188476562, Fine ToA: 103.93878173828125
Ground Truth ToA: 110.97957611083984, Coarse ToA: 108.546142578125, Fine ToA: 109.13673400878906
Ground Truth ToA: 86.02608489990234, Coarse ToA: 87.95770263671875, Fine ToA: 87.90090942382812
Ground Truth ToA: 103.97135162353516, Coarse ToA: 106.70658874511719, Fine ToA: 107.10485076904297
Ground Truth ToA: 125.5862808227539, Coarse ToA: 133.3919219970703, Fine ToA: 133.23362731933594
Ground Truth ToA: 109.78120422363281, Coarse ToA: 114.40418243408203, Fine ToA: 114.27264404296875
Ground Truth ToA: 82.6695327758789, Coarse ToA: 81.64742279052734, Fine ToA: 81.32804107666016
Ground Truth ToA: 144.17771911621094, Coarse ToA: 142.50111389160156, Fine ToA: 142.37142944335938
Ground Truth ToA: 89.54714965820312, Coarse ToA: 87.28534698486328, Fine ToA: 87.68272399902344
Ground Truth ToA: 101.81218719482422, Coarse ToA: 100.47843933105469, Fine ToA: 100.70768737792969
Ground Truth ToA: 137.7743377685547, Coarse ToA: 135.50363159179688, Fine ToA: 136.7567138671875
Ground Truth ToA: 111.85418701171875, Coarse ToA: 114.25675964355469, Fine ToA: 110.5862808227539
Ground Truth ToA: 88.93486022949219, Coarse ToA: 92.03874206542969, Fine ToA: 92.30403900146484
Ground Truth ToA: 53.78554153442383, Coarse ToA: 54.65299987792969, Fine ToA: 54.170406341552734
Ground Truth ToA: 127.35261535644531, Coarse ToA: 128.24107360839844, Fine ToA: 127.19381713867188
Ground Truth ToA: 121.20567321777344, Coarse ToA: 121.17373657226562, Fine ToA: 121.76786041259766
